v_gal,v_out,lognh,x,y
0,400.0,20.0625,1216.82209744,938.998518832
0,400.0,20.0625,1216.96148411,1109.12114787
0,400.0,20.0625,1217.10087079,1605.99082991
0,400.0,20.0625,1217.24025746,2137.85075628
0,400.0,20.0625,1217.37964413,2015.47237121
0,400.0,20.0625,1217.5190308,2095.77652512
0,400.0,20.0625,1217.65841747,1622.90077563
0,400.0,20.0625,1217.79780415,1361.27343237
0,400.0,20.0625,1217.93719082,701.461010182
0,400.0,20.0625,1218.07657749,577.333946224
0,400.0,20.0625,1218.21596416,82.8154383548
0,400.0,20.0625,1218.35535083,184.51909543
0,400.0,20.0625,1218.4947375,161.965097412
0,400.0,20.0625,1218.63412418,273.020118778
0,400.0,20.0625,1218.77351085,0.0
0,400.0,20.0625,1218.91289752,0.11885961832
0,400.0,20.0625,1219.05228419,39.6775529018
0,400.0,20.0625,1219.19167086,48.5934293359
0,400.0,20.0625,1219.33105754,0.0
0,400.0,20.0625,1219.47044421,82.1500055368
0,400.0,20.0625,1219.60983088,0.0
0,400.0,20.0625,1219.74921755,75.7130979664
0,400.0,20.0625,1219.88860422,62.5787759479
0,400.0,20.0625,1220.02799089,0.0
0,400.0,20.0625,1220.16737757,0.0
0,400.0,20.0625,1220.30676424,0.0
0,400.0,20.0625,1220.44615091,126.406232512
0,400.0,20.0625,1220.58553758,0.0
0,400.0,20.0625,1220.72492425,0.0
0,400.0,20.0625,1220.86431093,0.0
0,400.0,20.0625,1221.0036976,0.0
0,400.0,20.0625,1221.14308427,0.0
0,400.0,20.0625,1221.28247094,0.0
0,400.0,20.0625,1221.42185761,0.0
0,400.0,20.0625,1221.56124429,0.0
0,400.0,20.0625,1221.70063096,0.0
0,400.0,20.0625,1221.84001763,0.0
0,400.0,20.0625,1221.9794043,0.0
0,400.0,20.0625,1222.11879097,0.0
0,400.0,20.0625,1222.25817764,0.0
0,400.0,20.0625,1222.39756432,0.0
0,400.0,20.0625,1222.53695099,0.0
0,400.0,20.0625,1222.67633766,0.0
0,400.0,20.0625,1222.81572433,0.0
0,400.0,20.0625,1222.955111,0.0
0,400.0,20.0625,1223.09449768,0.0
0,400.0,20.0625,1223.23388435,0.0
0,400.0,20.0625,1223.37327102,0.0
0,400.0,20.0625,1223.51265769,0.0
0,400.0,20.0625,1223.65204436,0.0
0,400.0,20.0625,1223.79143103,0.0
0,400.0,20.0625,1223.93081771,0.0
0,400.0,20.0625,1224.07020438,0.0
0,400.0,20.0625,1224.20959105,0.0
0,400.0,20.0625,1224.34897772,0.0
0,400.0,20.0625,1224.48836439,0.0
0,500.0,20.0625,1210.68927983,0.0
0,500.0,20.0625,1210.82472116,0.0
0,500.0,20.0625,1210.96016249,0.0
0,500.0,20.0625,1211.09560382,0.0
0,500.0,20.0625,1211.23104515,0.0
0,500.0,20.0625,1211.36648647,0.0
0,500.0,20.0625,1211.5019278,0.0
0,500.0,20.0625,1211.63736913,0.0
0,500.0,20.0625,1211.77281046,0.0
0,500.0,20.0625,1211.90825179,0.0
0,500.0,20.0625,1212.04369312,0.0
0,500.0,20.0625,1212.17913445,0.0
0,500.0,20.0625,1212.31457578,0.0
0,500.0,20.0625,1212.45001711,0.0
0,500.0,20.0625,1212.58545844,0.0
0,500.0,20.0625,1212.72089977,0.0
0,500.0,20.0625,1212.8563411,0.0
0,500.0,20.0625,1212.99178243,0.0
0,500.0,20.0625,1213.12722376,0.0
0,500.0,20.0625,1213.26266509,0.0
0,500.0,20.0625,1213.39810642,0.0
0,500.0,20.0625,1213.53354775,0.0
0,500.0,20.0625,1213.66898908,0.0
0,500.0,20.0625,1213.80443041,0.0
0,500.0,20.0625,1213.93987174,0.0
0,500.0,20.0625,1214.07531307,0.0
0,500.0,20.0625,1214.2107544,44.9715622803
0,500.0,20.0625,1214.34619573,6532.38883051
0,500.0,20.0625,1214.48163706,2561.54918881
0,500.0,20.0625,1214.61707839,10104.5276424
0,500.0,20.0625,1214.75251972,2478.13013996
0,500.0,20.0625,1214.88796104,801.285986951
0,500.0,20.0625,1215.02340237,825.768815042
0,500.0,20.0625,1215.1588437,421.033248252
0,500.0,20.0625,1215.29428503,729.348277041
0,500.0,20.0625,1215.42972636,870.520603137
0,500.0,20.0625,1215.56516769,400.793520811
0,500.0,20.0625,1215.70060902,891.703427778
0,500.0,20.0625,1215.83605035,336.809636307
0,500.0,20.0625,1215.97149168,292.731494905
0,500.0,20.0625,1216.10693301,94.2256480388
0,500.0,20.0625,1216.24237434,590.336506074
0,500.0,20.0625,1216.37781567,751.073540279
0,500.0,20.0625,1216.513257,180.233982745
0,500.0,20.0625,1216.64869833,269.293578385
0,500.0,20.0625,1216.78413966,256.391148936
0,500.0,20.0625,1216.91958099,467.016585906
0,500.0,20.0625,1217.05502232,296.749644618
0,500.0,20.0625,1217.19046365,643.938699586
