1210.68862497	0.0
1210.7962384	0.0
1210.90385183	0.0
1211.01146526	0.0
1211.11907869	0.0
1211.22669212	0.0
1211.33430555	0.0
1211.44191898	0.0
1211.54953241	0.0
1211.65714584	0.0
1211.76475927	0.0
1211.8723727	0.0
1211.97998613	0.0
1212.08759956	0.0
1212.19521299	0.0
1212.30282642	0.0
1212.41043985	0.0
1212.51805328	0.0
1212.62566671	0.0
1212.73328014	0.0
1212.84089357	0.0
1212.948507	0.0
1213.05612044	0.0
1213.16373387	0.0
1213.2713473	0.0
1213.37896073	0.0
1213.48657416	0.0
1213.59418759	0.0
1213.70180102	0.0
1213.80941445	0.0
1213.91702788	0.0
1214.02464131	0.0
1214.13225474	0.0
1214.23986817	77.4281824039
1214.3474816	6082.19160444
1214.45509503	5093.65606508
1214.56270846	2790.96189094
1214.67032189	5783.11547631
1214.77793532	3412.54818339
1214.88554875	2264.36239599
1214.99316218	1195.24504135
1215.10077561	452.903802254
1215.20838904	239.566394747
1215.31600247	58.6724411854
1215.4236159	154.371776764
1215.53122933	244.197652496
1215.63884276	440.868994071
1215.74645619	987.978073293
1215.85406962	1012.50497448
1215.96168305	920.837778089
1216.06929648	1170.24389226
1216.17690991	1413.95173309
1216.28452334	494.312060388
1216.39213677	401.464390591
1216.4997502	948.117901635
1216.60736363	461.382151299
1216.71497707	372.945594081
1216.8225905	312.150140372
1216.93020393	184.53449829
1217.03781736	114.966023091
1217.14543079	11.6371817866
1217.25304422	1.94768629267
1217.36065765	75.6830233835
1217.46827108	2.9198521884
1217.57588451	0.0
1217.68349794	0.0
1217.79111137	0.0
1217.8987248	0.0
1218.00633823	0.0
1218.11395166	0.0
1218.22156509	0.0
1218.32917852	0.0
1218.43679195	0.0
1218.54440538	0.0
1218.65201881	0.0
1218.75963224	0.0
1218.86724567	0.0
1218.9748591	0.0
1219.08247253	0.0
1219.19008596	0.0
1219.29769939	0.0
1219.40531282	0.0
1219.51292625	0.0
1219.62053968	0.0
1219.72815311	0.0
1219.83576654	0.0
1219.94337997	0.0
1220.0509934	0.0
1220.15860683	0.0
1220.26622026	0.0
1220.3738337	0.0
1220.48144713	0.0
1220.58906056	0.0
1220.69667399	0.0
1220.80428742	0.0
1220.91190085	0.0
1221.01951428	0.0
1221.12712771	0.0
1221.23474114	0.0
1221.34235457	0.0
