-292.071447 0.000000
-290.611090 0.000000
-289.150733 0.000000
-287.690375 0.000000
-286.230018 0.000000
-284.769661 0.000000
-283.309304 0.000000
-281.848946 0.000000
-280.388589 0.000000
-278.928232 0.000000
-277.467875 0.000000
-276.007517 0.000000
-274.547160 0.000000
-273.086803 0.000000
-271.626446 0.000000
-270.166089 0.000000
-268.705731 0.000000
-267.245374 0.000000
-265.785017 0.000000
-264.324660 0.000000
-262.864302 0.000000
-261.403945 0.000000
-259.943588 0.000000
-258.483231 0.000000
-257.022873 0.000000
-255.562516 0.000000
-254.102159 0.000000
-252.641802 0.000000
-251.181444 0.000000
-249.721087 0.000000
-248.260730 0.000000
-246.800373 0.000000
-245.340016 0.000000
-243.879658 0.000000
-242.419301 0.000000
-240.958944 0.000000
-239.498587 0.000000
-238.038229 0.000000
-236.577872 0.000000
-235.117515 0.000000
-233.657158 0.000000
-232.196800 0.000000
-230.736443 0.000000
-229.276086 0.000000
-227.815729 0.000000
-226.355371 0.000000
-224.895014 0.000000
-223.434657 0.000000
-221.974300 0.000000
-220.513943 0.000000
-219.053585 0.000000
-217.593228 0.000000
-216.132871 0.000000
-214.672514 0.000000
-213.212156 0.000000
-211.751799 0.000000
-210.291442 0.000000
-208.831085 0.000000
-207.370727 0.000000
-205.910370 0.000000
-204.450013 0.000000
-202.989656 0.000000
-201.529298 0.000000
-200.068941 0.000000
-198.608584 0.000000
-197.148227 0.000000
-195.687870 0.000000
-194.227512 0.000000
-192.767155 0.000000
-191.306798 0.000000
-189.846441 0.000000
-188.386083 0.000000
-186.925726 0.000000
-185.465369 0.000000
-184.005012 0.000000
-182.544654 0.000000
-181.084297 0.000000
-179.623940 0.000000
-178.163583 0.000000
-176.703225 0.000000
-175.242868 0.000000
-173.782511 0.000000
-172.322154 0.000001
-170.861797 0.000001
-169.401439 0.000001
-167.941082 0.000001
-166.480725 0.000002
-165.020368 0.000002
-163.560010 0.000003
-162.099653 0.000004
-160.639296 0.000005
-159.178939 0.000006
-157.718581 0.000008
-156.258224 0.000009
-154.797867 0.000012
-153.337510 0.000015
-151.877152 0.000018
-150.416795 0.000023
-148.956438 0.000028
-147.496081 0.000034
-146.035724 0.000042
-144.575366 0.000051
-143.115009 0.000061
-141.654652 0.000073
-140.194295 0.000088
-138.733937 0.000104
-137.273580 0.000123
