-265.404780 0.000000
-264.077756 0.000000
-262.750733 0.000000
-261.423709 0.000000
-260.096685 0.000000
-258.769661 0.000000
-257.442637 0.000000
-256.115613 0.000000
-254.788589 0.000000
-253.461565 0.000000
-252.134541 0.000000
-250.807517 0.000000
-249.480494 0.000000
-248.153470 0.000000
-246.826446 0.000000
-245.499422 0.000000
-244.172398 0.000000
-242.845374 0.000000
-241.518350 0.000000
-240.191326 0.000000
-238.864302 0.000000
-237.537278 0.000000
-236.210255 0.000000
-234.883231 0.000000
-233.556207 0.000000
-232.229183 0.000000
-230.902159 0.000000
-229.575135 0.000000
-228.248111 0.000000
-226.921087 0.000000
-225.594063 0.000000
-224.267039 0.000000
-222.940016 0.000000
-221.612992 0.000000
-220.285968 0.000000
-218.958944 0.000000
-217.631920 0.000000
-216.304896 0.000000
-214.977872 0.000000
-213.650848 0.000000
-212.323824 0.000000
-210.996800 0.000000
-209.669776 0.000000
-208.342753 0.000000
-207.015729 0.000000
-205.688705 0.000000
-204.361681 0.000000
-203.034657 0.000000
-201.707633 0.000000
-200.380609 0.000000
-199.053585 0.000000
-197.726561 0.000000
-196.399537 0.000000
-195.072514 0.000000
-193.745490 0.000000
-192.418466 0.000000
-191.091442 0.000000
-189.764418 0.000000
-188.437394 0.000000
-187.110370 0.000000
-185.783346 0.000000
-184.456322 0.000000
-183.129298 0.000000
-181.802275 0.000000
-180.475251 0.000000
-179.148227 0.000000
-177.821203 0.000000
-176.494179 0.000000
-175.167155 0.000000
-173.840131 0.000000
-172.513107 0.000000
-171.186083 0.000000
-169.859059 0.000000
-168.532036 0.000000
-167.205012 0.000000
-165.877988 0.000000
-164.550964 0.000000
-163.223940 0.000000
-161.896916 0.000000
-160.569892 0.000000
-159.242868 0.000000
-157.915844 0.000000
-156.588820 0.000000
-155.261797 0.000001
-153.934773 0.000001
-152.607749 0.000001
-151.280725 0.000002
-149.953701 0.000002
-148.626677 0.000003
-147.299653 0.000004
-145.972629 0.000005
-144.645605 0.000006
-143.318581 0.000007
-141.991557 0.000010
-140.664534 0.000012
-139.337510 0.000015
-138.010486 0.000019
-136.683462 0.000024
-135.356438 0.000030
-134.029414 0.000037
-132.702390 0.000045
-131.375366 0.000056
-130.048342 0.000068
-128.721318 0.000082
-127.394295 0.000100
-126.067271 0.000120
-124.740247 0.000143
-123.413223 0.000171
-122.086199 0.000203
-120.759175 0.000239
-119.432151 0.000281
-118.105127 0.000329
-116.778103 0.000383
-115.451079 0.000444
-114.124056 0.000513
-112.797032 0.000589
-111.470008 0.000674
-110.142984 0.000768
-108.815960 0.000870
-107.488936 0.000982
-106.161912 0.001102
-104.834888 0.001232
-103.507864 0.001371
-102.180840 0.001518
-100.853817 0.001674
-99.526793 0.001836
-98.199769 0.002005
-96.872745 0.002179
-95.545721 0.002357
-94.218697 0.002537
-92.891673 0.002719
-91.564649 0.002899
-90.237625 0.003077
-88.910601 0.003251
-87.583578 0.003418
-86.256554 0.003578
-84.929530 0.003728
-83.602506 0.003866
-82.275482 0.003993
-80.948458 0.004105
-79.621434 0.004202
-78.294410 0.004284
-76.967386 0.004349
-75.640362 0.004398
-74.313339 0.004430
-72.986315 0.004446
-71.659291 0.004445
-70.332267 0.004429
-69.005243 0.004397
-67.678219 0.004351
-66.351195 0.004292
-65.024171 0.004221
-63.697147 0.004139
-62.370123 0.004047
-61.043099 0.003945
-59.716076 0.003837
-58.389052 0.003721
-57.062028 0.003600
-55.735004 0.003474
