-3256	0.8110
-3175	0.8110
-3175	0.9216
-3095	0.7926
-3095	0.9216
-3014	0.4331
-3014	0.7926
-2956	0.4331
-2956	0.5345
-2876	0.8294
-2876	0.5345
-2795	0.6451
-2795	0.8294
-2714	0.6451
-2714	0.2304
-2668	0.2304
-2668	0.00000
-2587	-0.2304
-2587	0.00000
-2507	-0.2304
-2507	-0.3870
-2426	-0.3870
-2426	-0.1658
-2368	-0.1658
-2368	0.1474
-2288	0.1935
-2288	0.1474
-2207	-0.06451
-2207	0.1935
-2126	-0.06451
-2126	-0.2949
-2046	0.2119
-2046	-0.2949
-2000	0.9585
-2000	0.2119
-1919	0.9585
-1919	0.7465
-1838	0.7465
-1838	0.01843
-1746	-0.4055
-1746	0.01843
-1700	-0.4055
-1700	-0.1935
-1619	-0.1935
-1619	0.4516
-1538	0.4516
-1538	0.7465
-1458	0.7281
-1458	0.7465
-1377	0.7649
-1377	0.7281
-1319	0.7649
-1319	0.7281
-1250	0.4976
-1250	0.7281
-1170	0.1658
-1170	0.4976
-1089	0.1658
-1089	0.06451
-1031	0.06451
-1031	0.5622
-951.0	0.9216
-951.0	0.5622
-870.3	0.9216
-870.3	0.6451
-789.6	0.6451
-789.6	0.8110
-708.9	0.8110
-708.9	1.566
-662.8	1.668
-662.8	1.566
-570.6	1.594
-570.6	1.668
-501.4	1.594
-501.4	2.092
-409.2	2.580
-409.2	2.092
-363.1	2.700
-363.1	2.580
-282.4	2.700
-282.4	3.105
-201.7	3.105
-201.7	3.788
-121.0	4.129
-121.0	3.788
-40.34	4.129
-28.81	4.341
40.34	4.046
40.34	4.341
97.98	4.046
97.98	3.576
178.6	3.087
178.6	3.576
259.3	3.400
259.3	3.087
305.4	3.400
305.4	4.046
386.1	4.129
386.1	4.046
466.8	4.276
466.8	4.129
547.5	4.276
547.5	4.728
628.2	4.728
628.2	4.046
674.3	2.525
674.3	4.046
755.0	2.525
755.0	1.566
835.7	1.566
835.7	1.520
835.7	1.566
916.4	1.520
916.4	2.184
974.0	2.672
974.0	2.184
1054	2.525
1054	2.672
1135	2.525
1135	1.944
1216	1.244
1216	1.944
1296	0.6635
1296	1.244
1354	0.6635
1354	0.6267
1423	0.6267
1423	1.023
1504	0.6635
1504	1.023
1585	0.6635
1585	-0.1658
1642	-0.1658
1642	0.1935
1723	0.1935
1723	1.115
1804	1.373
1804	1.115
1884	0.7096
1884	1.373
1965	0.7096
1965	-0.2580
2023	0.1935
2023	-0.2580
2103	1.410
2103	0.1935
2172	1.410
2172	1.447
2265	1.447
2265	0.9216
2311	0.6820
2311	0.9216
2391	0.6820
2391	0.4884
2472	0.4884
2472	0.4516
2553	0.4516
2553	0.8571
2634	1.152
2634	0.8571
2691	0.6820
2691	1.152
2772	0.6820
2772	0.1751
2853	0.2304
2853	0.1751
2933	0.8571
2933	0.2304
2979	0.8571
2979	1.520
3060	1.520
3060	1.548
3141	1.244
3141	1.548
3221	1.244
3221	1.050
3302	1.050
