v_gal,v_out,lognh,x,y
0,400.0,20.0625,2327.14730549,0.0
0,400.0,20.0625,2361.03989099,0.0
0,400.0,20.0625,2394.92475945,0.0
0,400.0,20.0625,2428.80191351,0.0
0,500.0,20.0625,-962.828123636,0.0
0,500.0,20.0625,-929.162800412,0.0
0,500.0,20.0625,-895.505007868,0.0
0,500.0,20.0625,-861.854743476,0.0
0,500.0,20.0625,-828.212004711,0.0
0,500.0,20.0625,-794.576789049,0.0
0,500.0,20.0625,-760.949093966,0.0
0,500.0,20.0625,-727.328916941,0.0
0,500.0,20.0625,-693.716255453,0.0
0,500.0,20.0625,-660.111106981,0.0
0,500.0,20.0625,-626.513469008,0.0
0,500.0,20.0625,-592.923339015,0.0
0,500.0,20.0625,-559.340714487,0.0
0,500.0,20.0625,-525.765592907,0.0
0,500.0,20.0625,-492.197971763,0.0
0,500.0,20.0625,-458.63784854,0.0
0,500.0,20.0625,-425.085220727,0.0
0,500.0,20.0625,-391.540085813,0.0
0,500.0,20.0625,-358.002441289,0.0
0,500.0,20.0625,-324.472284645,0.0
0,500.0,20.0625,-290.949613375,0.0
0,500.0,20.0625,-257.434424973,0.0
0,500.0,20.0625,-223.926716932,0.0
0,500.0,20.0625,-190.426486749,0.0
0,500.0,20.0625,-156.933731921,0.0
0,500.0,20.0625,-123.448449946,0.0
0,500.0,20.0625,-89.9706383236,42.2768860609
0,500.0,20.0625,-56.500294554,6537.17600332
0,500.0,20.0625,-23.0374161386,2539.47705083
0,500.0,20.0625,10.4179994197,10119.0410674
0,500.0,20.0625,43.8659546174,2448.42493059
0,500.0,20.0625,77.3064519496,801.310520867
0,500.0,20.0625,110.73949391,824.43104068
0,500.0,20.0625,144.165082992,418.334940409
0,500.0,20.0625,177.583221688,729.909429037
0,500.0,20.0625,210.993912487,869.240372064
0,500.0,20.0625,244.39715788,399.56727124
0,500.0,20.0625,277.792960355,893.279100781
0,500.0,20.0625,311.181322399,336.617578195
0,500.0,20.0625,344.562246499,292.458244507
0,500.0,20.0625,377.935735139,93.0564580279
0,500.0,20.0625,411.301790805,591.579872263
0,500.0,20.0625,444.660415978,751.078415223
0,500.0,20.0625,478.011613141,179.446864632
0,500.0,20.0625,511.355384774,268.65481344
0,500.0,20.0625,544.691733357,255.851103471
0,500.0,20.0625,578.020661369,466.238532907
0,500.0,20.0625,611.342171287,294.119373516
0,500.0,20.0625,644.656265587,645.141066287
0,500.0,20.0625,677.962946744,246.538414347
0,500.0,20.0625,711.262217233,540.203863078
0,500.0,20.0625,744.554079526,516.457111892
0,500.0,20.0625,777.838536096,629.133213401
0,500.0,20.0625,811.115589414,375.120608152
0,500.0,20.0625,844.385241948,816.116364252
0,500.0,20.0625,877.647496168,795.630668618
0,500.0,20.0625,910.902354541,818.344761106
0,500.0,20.0625,944.149819534,217.791108795
0,500.0,20.0625,977.389893611,349.685914395
0,500.0,20.0625,1010.62257924,97.2559541939
0,500.0,20.0625,1043.84787888,53.2021052419
0,500.0,20.0625,1077.06579499,90.0446664151
0,500.0,20.0625,1110.27633004,0.00929115773761
0,500.0,20.0625,1143.47948648,102.348370084
0,500.0,20.0625,1176.67526678,12.789291198
0,500.0,20.0625,1209.86367339,83.9048670591
0,500.0,20.0625,1243.04470877,102.135249283
0,500.0,20.0625,1276.21837537,0.0
0,500.0,20.0625,1309.38467565,0.170866783163
0,500.0,20.0625,1342.54361206,0.0
0,500.0,20.0625,1375.69518705,116.995885081
0,500.0,20.0625,1408.83940308,0.0
0,500.0,20.0625,1441.97626259,0.0
0,500.0,20.0625,1475.10576804,0.0
0,500.0,20.0625,1508.22792186,0.0
0,500.0,20.0625,1541.34272652,0.0
0,500.0,20.0625,1574.45018445,0.0
0,500.0,20.0625,1607.5502981,0.401567698726
0,500.0,20.0625,1640.64306991,0.0
0,500.0,20.0625,1673.72850232,0.0
0,500.0,20.0625,1706.80659778,0.0
0,500.0,20.0625,1739.87735873,0.0
0,500.0,20.0625,1772.9407876,0.0
0,500.0,20.0625,1805.99688684,0.0
0,500.0,20.0625,1839.04565887,0.0
0,500.0,20.0625,1872.08710615,0.0
0,500.0,20.0625,1905.12123109,0.0
0,500.0,20.0625,1938.14803614,0.0
0,500.0,20.0625,1971.16752372,0.0
0,500.0,20.0625,2004.17969628,0.0
0,500.0,20.0625,2037.18455623,0.0
0,500.0,20.0625,2070.18210602,0.0
0,500.0,20.0625,2103.17234806,0.0
0,500.0,20.0625,2136.15528479,0.0
0,500.0,20.0625,2169.13091863,0.0
0,500.0,20.0625,2202.099252,0.0
0,500.0,20.0625,2235.06028734,0.0
0,500.0,20.0625,2268.01402706,0.0
0,500.0,20.0625,2300.96047358,0.0
0,500.0,20.0625,2333.89962934,0.0
0,100.0,20.0,-962.990913579,0.0
0,100.0,20.0,-936.241854723,0.0
0,100.0,20.0,-909.497550263,0.0
0,100.0,20.0,-882.757998931,0.0
0,100.0,20.0,-856.02319946,0.0
0,100.0,20.0,-829.293150584,0.0
0,100.0,20.0,-802.567851036,0.0
0,100.0,20.0,-775.847299551,0.0
0,100.0,20.0,-749.131494864,0.0
0,100.0,20.0,-722.420435709,0.0
0,100.0,20.0,-695.714120823,0.0
0,100.0,20.0,-669.012548942,0.0
0,100.0,20.0,-642.315718802,0.0
0,100.0,20.0,-615.62362914,0.0
0,100.0,20.0,-588.936278694,0.0
0,100.0,20.0,-562.253666201,0.0
0,100.0,20.0,-535.575790401,0.0
0,100.0,20.0,-508.902650032,0.0
0,100.0,20.0,-482.234243832,0.0
0,100.0,20.0,-455.570570543,0.0
0,100.0,20.0,-428.911628904,0.0
0,100.0,20.0,-402.257417655,0.0
0,100.0,20.0,-375.607935538,0.0
0,100.0,20.0,-348.963181295,0.0
0,100.0,20.0,-322.323153667,0.0
0,100.0,20.0,-295.687851396,0.0
0,100.0,20.0,-269.057273225,0.0
0,100.0,20.0,-242.431417899,0.0
0,100.0,20.0,-215.81028416,0.0
0,100.0,20.0,-189.193870753,0.0
0,100.0,20.0,-162.582176422,0.0
0,100.0,20.0,-135.975199912,0.0
0,100.0,20.0,-109.372939969,0.0
0,100.0,20.0,-82.7753953394,72.5013360882
0,100.0,20.0,-56.1825647688,6079.28891173
0,100.0,20.0,-29.5944470044,5082.0348925
0,100.0,20.0,-3.01104079343,2771.74389667
0,100.0,20.0,23.5676551163,5790.10309523
0,100.0,20.0,50.1416419766,3408.25990372
0,100.0,20.0,76.710921039,2263.2444755
0,100.0,20.0,103.275493554,1194.50284373
0,100.0,20.0,129.835360773,451.336121907
0,100.0,20.0,156.390523945,239.249053709
0,100.0,20.0,182.94098432,58.6046276368
0,100.0,20.0,209.486743148,153.474467329
0,100.0,20.0,236.027801676,244.131100529
0,100.0,20.0,262.564161153,438.585659825
0,100.0,20.0,289.095822828,987.815087986
0,100.0,20.0,315.622787947,1013.09393328
0,100.0,20.0,342.145057757,919.590366077
0,100.0,20.0,368.662633505,1169.58148175
0,100.0,20.0,395.175516437,1410.81973658
0,100.0,20.0,421.683707798,491.104923852
0,100.0,20.0,448.187208834,398.853632346
0,100.0,20.0,474.68602079,947.742930602
0,100.0,20.0,501.180144909,459.269494631
0,100.0,20.0,527.669582436,372.858760939
0,100.0,20.0,554.154334614,311.254894786
0,100.0,20.0,580.634402686,185.22594
0,100.0,20.0,607.109787895,115.498153127
0,100.0,20.0,633.580491482,11.3504618043
0,100.0,20.0,660.04651469,1.83766185463
0,100.0,20.0,686.507858759,75.7833764491
0,100.0,20.0,712.96452493,2.71618121557
0,100.0,20.0,739.416514444,0.0
0,100.0,20.0,765.863828541,0.0
0,100.0,20.0,792.306468459,0.0
0,100.0,20.0,818.744435439,0.0
0,100.0,20.0,845.177730718,0.0
0,100.0,20.0,871.606355535,0.0
0,100.0,20.0,898.030311128,0.0
0,100.0,20.0,924.449598733,0.0
0,100.0,20.0,950.864219588,0.0
0,100.0,20.0,977.274174929,0.0
0,100.0,20.0,1003.67946599,0.0
0,100.0,20.0,1030.08009401,0.0
0,100.0,20.0,1056.47606023,0.0
0,100.0,20.0,1082.86736587,0.0
0,100.0,20.0,1109.25401217,0.0
0,100.0,20.0,1135.63600037,0.0
0,100.0,20.0,1162.01333169,0.0
0,100.0,20.0,1188.38600738,0.0
0,100.0,20.0,1214.75402866,0.0
0,100.0,20.0,1241.11739677,0.0
0,100.0,20.0,1267.47611294,0.0
0,100.0,20.0,1293.83017839,0.0
0,100.0,20.0,1320.17959437,0.0
0,100.0,20.0,1346.52436209,0.0
0,100.0,20.0,1372.86448279,0.0
0,100.0,20.0,1399.19995771,0.0
0,100.0,20.0,1425.53078806,0.0
0,100.0,20.0,1451.85697508,0.0
0,100.0,20.0,1478.17851999,0.0
0,100.0,20.0,1504.49542403,0.0
0,100.0,20.0,1530.80768841,0.0
0,100.0,20.0,1557.11531438,0.0
0,100.0,20.0,1583.41830314,0.0
0,100.0,20.0,1609.71665594,0.0
0,100.0,20.0,1636.01037399,0.0
0,100.0,20.0,1662.29945852,0.0
0,200.0,20.0,-962.730116446,0.0
0,200.0,20.0,-933.198738735,0.0
0,200.0,20.0,-903.673155872,0.0
0,200.0,20.0,-874.153366152,0.0
0,200.0,20.0,-844.63936787,0.0
0,200.0,20.0,-815.131159322,0.0
0,200.0,20.0,-785.628738804,0.0
0,200.0,20.0,-756.132104615,0.0
0,200.0,20.0,-726.641255051,0.0
0,200.0,20.0,-697.156188411,0.0
0,200.0,20.0,-667.676902994,0.0
0,200.0,20.0,-638.2033971,0.0
0,200.0,20.0,-608.73566903,0.0
0,200.0,20.0,-579.273717085,0.0
0,200.0,20.0,-549.817539566,0.0
0,200.0,20.0,-520.367134777,0.0
0,200.0,20.0,-490.922501019,0.0
0,200.0,20.0,-461.483636599,0.0
0,200.0,20.0,-432.050539818,0.0
0,200.0,20.0,-402.623208984,0.0
0,200.0,20.0,-373.201642402,0.0
0,200.0,20.0,-343.785838377,0.0
