# Graph from LARS07, page 1
11139.4	-2.000	0.0000000	0.0000000	+0.0000000	+0.0000000
11191.4	0.1853	0.0000000	0.0000000	+0.0000000	+0.0000000
11196.9	0.4745	0.0000000	0.0000000	+0.0000000	+0.0000000
11199.7	0.7796	0.0000000	0.0000000	+0.0000000	+0.0000000
11205.1	0.5391	0.0000000	0.0000000	+0.0000000	+0.0000000
11209.5	0.7319	0.0000000	0.0000000	+0.0000000	+0.0000000
11213.3	0.9086	0.0000000	0.0000000	+0.0000000	+0.0000000
11215.0	1.069	0.0000000	0.0000000	+0.0000000	+0.0000000
11217.7	1.037	0.0000000	0.0000000	+0.0000000	+0.0000000
11219.9	1.422	0.0000000	0.0000000	+0.0000000	+0.0000000
11221.6	0.8930	0.0000000	0.0000000	+0.0000000	+0.0000000
11223.8	1.149	0.0000000	0.0000000	+0.0000000	+0.0000000
11224.8	1.808	0.0000000	0.0000000	+0.0000000	+0.0000000
11225.4	1.406	0.0000000	58.6098	+0.0000000	+0.0000000
11227.6	1.374	0.0000000	0.0000000	+0.0000000	+0.0000000
11229.8	1.455	0.0000000	0.0000000	+0.0000000	+3.09791
11232.0	1.423	0.0000000	0.0000000	+0.0000000	+0.0000000
11235.3	1.391	0.0000000	0.0000000	+0.0000000	+0.0000000
11235.8	1.615	0.0000000	0.0000000	+0.0000000	+0.0000000
11238.5	1.921	0.0000000	0.0000000	+0.0000000	+0.0000000
11244.0	2.001	0.0000000	0.0000000	+0.0000000	+0.0000000
11246.2	1.616	0.0000000	0.0000000	+0.0000000	+0.0000000
11247.9	1.423	0.0000000	0.0000000	+0.0000000	+0.0000000
11250.6	1.199	0.0000000	0.0000000	+0.0000000	+0.0000000
11252.8	1.408	0.0000000	0.0000000	+0.0000000	+0.0000000
11254.4	1.616	0.0000000	0.0000000	+0.0000000	+0.0000000
11256.6	1.440	0.0000000	0.0000000	+0.0000000	+0.0000000
11257.7	1.633	0.0000000	0.0000000	+0.0000000	+0.0000000
11257.7	1.809	0.0000000	0.0000000	+0.0000000	+0.0000000
11259.9	1.970	0.0000000	0.0000000	+0.0000000	+0.0000000
11259.9	2.275	0.0000000	0.0000000	+0.0000000	+0.0000000
11261.5	2.516	0.0000000	0.0000000	+0.0000000	+0.0000000
11263.2	2.259	0.0000000	0.0000000	+0.0000000	+0.0000000
11265.4	2.066	0.0000000	0.0000000	+0.0000000	+0.0000000
11265.9	1.858	0.0000000	0.0000000	+0.0000000	+0.0000000
11267.6	1.745	0.0000000	0.0000000	+0.0000000	+0.0000000
11270.9	1.553	0.0000000	0.0000000	+0.0000000	+0.0000000
11271.4	1.810	0.0000000	0.0000000	+0.0000000	+0.0000000
11272.5	1.954	0.0000000	0.0000000	+0.0000000	+0.0000000
11274.1	2.115	0.0000000	153.919	+0.0000000	+0.0000000
11275.2	2.163	0.0000000	0.0000000	+0.0000000	+0.0000000
11276.3	2.324	0.0000000	0.0000000	+0.0000000	+0.0000000
11278.0	2.452	0.0000000	0.0000000	+0.0000000	+0.0000000
11279.1	2.645	0.0000000	0.0000000	+0.0000000	+0.0000000
11281.3	2.837	0.0000000	0.0000000	+0.0000000	+0.0000000
11281.8	2.516	0.0000000	0.0000000	+0.0000000	+0.0000000
11284.0	2.083	0.0000000	0.0000000	+0.0000000	+0.0000000
11286.2	1.907	0.0000000	0.0000000	+0.0000000	+0.0000000
11287.8	2.292	0.0000000	0.0000000	+0.0000000	+0.0000000
11287.8	2.677	0.0000000	0.0000000	+0.0000000	+0.0000000
11288.9	3.127	0.0000000	0.0000000	+0.0000000	+0.0000000
11288.9	2.998	0.0000000	0.0000000	+0.0000000	+0.0000000
11290.6	3.319	0.0000000	0.0000000	+0.0000000	+0.0000000
11291.1	3.624	0.0000000	0.0000000	+0.0000000	+0.0000000
11293.3	3.817	0.0000000	0.0000000	+0.0000000	+0.0000000
11295.5	4.026	0.0000000	0.0000000	+0.0000000	+0.0000000
11296.1	4.170	0.0000000	0.0000000	+0.0000000	+0.0000000
11297.1	4.427	0.0000000	0.0000000	+0.0000000	+0.0000000
11297.7	4.652	0.0000000	0.0000000	+0.0000000	+0.0000000
11301.5	4.572	0.0000000	0.0000000	+0.0000000	+0.0000000
11304.8	5.070	0.0000000	0.0000000	+0.0000000	+0.0000000
11304.8	5.246	0.0000000	0.0000000	+0.0000000	+0.0000000
11304.8	4.765	0.0000000	0.0000000	+0.0000000	+0.0000000
11304.8	4.540	0.0000000	0.0000000	+0.0000000	+0.0000000
11305.4	5.407	0.0000000	0.0000000	+0.0000000	+0.0000000
11306.5	5.551	0.0000000	0.0000000	+0.0000000	+0.0000000
11307.0	5.969	0.0000000	0.0000000	+0.0000000	+0.0000000
11307.0	5.792	0.0000000	151.728	+0.0000000	+0.0000000
11309.2	5.776	0.0000000	0.0000000	+0.0000000	+0.0000000
11311.9	5.600	0.0000000	0.0000000	+0.0000000	+0.0000000
11311.9	5.407	0.0000000	0.0000000	+0.0000000	+0.0000000
11314.7	5.199	0.0000000	0.0000000	+0.0000000	+0.0000000
11314.7	5.086	0.0000000	0.0000000	+0.0000000	+0.0000000
11317.4	4.813	0.0000000	0.0000000	+0.0000000	+0.0000000
11317.4	4.910	0.0000000	153.371	+0.0000000	+0.0000000
