8131.26	-0.1078
8131.26	-0.1026
8131.26	-0.1078
8134.43	0.009803
8136.96	-0.005882
8137.59	0.007189
8139.49	-0.01633
8140.12	-0.01372
8141.39	0.009803
8141.70	0.009803
8143.29	-0.01372
8144.87	0.007189
8146.45	-0.01895
8147.72	0.01764
8148.03	-0.005882
8149.62	-0.008496
8151.83	-0.003267
8152.15	-0.01895
8154.36	-6.535E-4
8155.63	0.009803
8157.21	-6.535E-4
8158.16	-6.535E-4
8160.06	-0.02156
8160.37	-0.008496
8161.96	0.001960
8163.22	0.009803
8165.44	-6.535E-4
8166.70	0.01503
8168.60	0.009803
8168.92	-0.003267
8169.87	0.02549
8170.18	0.1143
8171.13	0.3156
8172.08	0.5405
8173.35	0.6503
8174.30	0.5692
8175.56	0.4725
8176.51	0.3941
8177.15	0.2947
8178.10	0.2241
8178.73	0.1640
8180.00	0.1117
8180.31	0.1013
8181.58	0.08039
8182.21	0.06993
8182.21	0.1013
8183.79	0.05947
8185.37	0.03333
8187.27	0.004575
8188.54	0.004575
8189.81	0.02810
8191.39	0.01764
8193.92	-0.008496
8195.82	-6.535E-4
8196.45	-6.535E-4
8197.72	0.004575
8200.56	0.01241
8201.51	0.007189
8202.78	0.007189
8206.58	-0.003267
8208.48	0.007189
8208.79	-0.02156
8210.06	-6.535E-4
8211.96	0.001960
8214.49	-6.535E-4
8216.39	-0.005882
8217.34	-6.535E-4
8219.55	0.001960
8221.13	0.009803
8221.45	0.009803
