-50.000000 0.002715
-49.000000 0.002817
-48.000000 0.002915
-47.000000 0.003006
-46.000000 0.003092
-45.000000 0.003172
-44.000000 0.003246
-43.000000 0.003315
-42.000000 0.003380
-41.000000 0.003441
-40.000000 0.003499
-39.000000 0.003553
-38.000000 0.003605
-37.000000 0.003655
-36.000000 0.003702
-35.000000 0.003747
-34.000000 0.003789
-33.000000 0.003830
-32.000000 0.003869
-31.000000 0.003907
-30.000000 0.003943
-29.000000 0.003977
-28.000000 0.004009
-27.000000 0.004040
-26.000000 0.004070
-25.000000 0.004098
-24.000000 0.004125
-23.000000 0.004151
-22.000000 0.004175
-21.000000 0.004198
-20.000000 0.004220
-19.000000 0.004241
-18.000000 0.004261
-17.000000 0.004279
-16.000000 0.004296
-15.000000 0.004312
-14.000000 0.004327
-13.000000 0.004341
-12.000000 0.004354
-11.000000 0.004366
-10.000000 0.004376
-9.000000 0.004386
-8.000000 0.004395
-7.000000 0.004402
-6.000000 0.004409
-5.000000 0.004414
-4.000000 0.004419
-3.000000 0.004422
-2.000000 0.004425
-1.000000 0.004426
0.000000 0.004427
1.000000 0.004426
2.000000 0.004425
3.000000 0.004422
4.000000 0.004419
5.000000 0.004414
6.000000 0.004409
7.000000 0.004402
8.000000 0.004395
9.000000 0.004386
10.000000 0.004376
11.000000 0.004366
12.000000 0.004354
13.000000 0.004341
14.000000 0.004327
15.000000 0.004312
16.000000 0.004296
17.000000 0.004279
18.000000 0.004261
19.000000 0.004241
20.000000 0.004220
21.000000 0.004198
22.000000 0.004175
23.000000 0.004151
24.000000 0.004125
25.000000 0.004098
26.000000 0.004070
27.000000 0.004040
28.000000 0.004009
29.000000 0.003977
30.000000 0.003943
31.000000 0.003907
32.000000 0.003869
33.000000 0.003830
34.000000 0.003789
35.000000 0.003747
36.000000 0.003702
37.000000 0.003655
38.000000 0.003605
39.000000 0.003553
40.000000 0.003499
41.000000 0.003441
42.000000 0.003380
43.000000 0.003315
44.000000 0.003246
45.000000 0.003172
46.000000 0.003092
47.000000 0.003006
48.000000 0.002915
49.000000 0.002817
