-24.66592  0.000512510138783
-23.0872946667  0.00256255069392
-21.5086693333  0.00410008111026
-19.930044  0.00820016222053
-18.3514186667  0.0153753041635
-16.7727933333  0.0261380170779
-15.194168  0.0317756286046
-13.6155426667  0.0205004055513
-12.0369173333  0.0164003244411
-10.458292  0.0199878954125
-8.87966666667  0.0133252636084
-7.30104133333  0.0148627940247
-5.722416  0.0271630373555
-4.14379066667  0.0302380981882
-2.56516533333  0.0430508516578
-0.98654  0.0466384226293
0.592085333333  0.0430508516578
2.17071066667  0.0322881387433
3.749336  0.0230629562452
5.32796133333  0.0251129968004
6.90658666667  0.0112752230532
8.485212  0.0179378548574
10.0638373333  0.0246004866616
11.6424626667  0.0225504461065
13.221088  0.0369007299924
14.7997133333  0.0333131590209
16.3783386667  0.018962875135
17.956964  0.0143502838859
19.5355893333  0.0061501216654
21.1142146667  0.0030750608327
